timestamp,event_type,content
1733330507.186076,command_sent,"<098,063,160,090,120>"
1733330507.2028952,command_sent,"<098,062,160,090,120>"
1733330507.2151418,feedback_received,"Uno_FB: 353,281,215,337"
1733330507.215988,feedback_received,"Uno_FB: 354,281,215,336"
1733330507.216318,feedback_received,Nano_Servo5_FB: 402
1733330507.216872,feedback_received,"Nano_Current: 526,533,531,529,532"
1733330507.233985,command_sent,"<098,061,160,090,120>"
1733330507.251432,command_sent,"<098,060,160,090,120>"
1733330507.263744,feedback_received,"Uno_FB: 354,281,215,337"
1733330507.264194,feedback_received,Nano_Servo5_FB: 402
1733330507.2647429,feedback_received,"Nano_Current: 526,532,530,528,531"
1733330507.278998,command_sent,"<098,058,160,090,120>"
1733330507.292029,command_sent,"<098,056,160,090,120>"
1733330507.30589,feedback_received,"Uno_FB: 354,284,215,336"
1733330507.306726,feedback_received,"Uno_FB: 354,285,215,337"
1733330507.306999,feedback_received,Nano_Servo5_FB: 402
1733330507.307507,feedback_received,"Nano_Current: 526,535,531,529,533"
1733330507.322739,command_sent,"<098,055,160,090,120>"
1733330507.334315,command_sent,"<098,054,160,090,120>"
1733330507.348352,command_sent,"<098,053,160,090,120>"
1733330507.3604438,feedback_received,"Uno_FB: 354,284,215,337"
1733330507.360896,feedback_received,Nano_Servo5_FB: 402
1733330507.361408,feedback_received,"Nano_Current: 525,536,532,530,532"
1733330507.376558,command_sent,"<098,052,160,090,120>"
1733330507.390003,command_sent,"<098,051,160,090,120>"
1733330507.4028852,command_sent,"<098,050,160,090,120>"
1733330507.414836,feedback_received,"Uno_FB: 354,286,215,337"
1733330507.4156868,feedback_received,"Uno_FB: 354,281,215,337"
1733330507.41596,feedback_received,Nano_Servo5_FB: 402
1733330507.416499,feedback_received,"Nano_Current: 525,539,532,529,532"
1733330507.4323971,command_sent,"<098,049,160,090,120>"
1733330507.455594,feedback_received,"Uno_FB: 354,275,215,337"
1733330507.456125,feedback_received,Nano_Servo5_FB: 402
1733330507.456725,feedback_received,"Nano_Current: 526,538,531,528,531"
1733330507.472111,command_sent,"<098,048,160,090,120>"
1733330507.488001,command_sent,"<098,047,160,090,120>"
1733330507.505731,feedback_received,"Uno_FB: 353,267,215,336"
1733330507.5062358,feedback_received,Nano_Servo5_FB: 402
1733330507.5067499,feedback_received,"Nano_Current: 526,536,532,529,532"
1733330507.524278,command_sent,"<098,046,160,090,120>"
1733330507.542198,command_sent,"<098,045,160,090,120>"
1733330507.555585,feedback_received,"Uno_FB: 354,261,215,336"
1733330507.556548,feedback_received,"Uno_FB: 354,257,214,336"
1733330507.556906,feedback_received,Nano_Servo5_FB: 402
1733330507.557423,feedback_received,"Nano_Current: 526,535,531,528,532"
1733330507.58414,command_sent,"<098,044,160,090,120>"
1733330507.6050591,feedback_received,"Uno_FB: 354,252,215,336"
1733330507.605579,feedback_received,Nano_Servo5_FB: 402
1733330507.606165,feedback_received,"Nano_Current: 527,533,532,529,530"
1733330507.622279,command_sent,"<098,043,160,090,120>"
1733330507.645443,command_sent,"<098,042,160,090,120>"
1733330507.657993,feedback_received,"Uno_FB: 354,250,215,337"
1733330507.658862,feedback_received,"Uno_FB: 354,248,215,337"
1733330507.6591449,feedback_received,Nano_Servo5_FB: 401
1733330507.659664,feedback_received,"Nano_Current: 526,533,531,530,531"
1733330507.676825,command_sent,"<098,041,160,090,120>"
1733330507.6939478,command_sent,"<098,040,160,090,120>"
1733330507.7062972,feedback_received,"Uno_FB: 354,243,214,337"
1733330507.7067578,feedback_received,Nano_Servo5_FB: 401
1733330507.7073321,feedback_received,"Nano_Current: 525,533,531,530,532"
1733330507.724339,command_sent,"<098,038,160,090,120>"
1733330507.739861,command_sent,"<098,037,160,090,120>"
1733330507.7539608,command_sent,"<098,036,160,090,120>"
1733330507.766473,feedback_received,"Uno_FB: 353,241,215,336"
1733330507.767308,feedback_received,"Uno_FB: 354,240,215,337"
1733330507.767549,feedback_received,Nano_Servo5_FB: 401
1733330507.768095,feedback_received,"Nano_Current: 524,533,531,530,532"
1733330507.783419,command_sent,"<098,035,160,090,120>"
1733330507.805583,feedback_received,"Uno_FB: 354,237,215,337"
1733330507.806088,feedback_received,Nano_Servo5_FB: 402
1733330507.8116019,feedback_received,"Nano_Current: 525,539,532,529,531"
1733330507.855778,feedback_received,"Uno_FB: 354,236,215,336"
1733330507.856791,feedback_received,"Uno_FB: 354,230,215,337"
1733330507.905793,feedback_received,"Uno_FB: 354,225,215,337"
1733330507.9062898,feedback_received,Nano_Servo5_FB: 401
1733330507.906973,feedback_received,"Nano_Current: 525,535,531,529,532"
1733330507.907169,feedback_received,Nano_Servo5_FB: 401
1733330507.9077692,feedback_received,"Nano_Current: 525,532,530,529,532"
1733330507.955821,feedback_received,"Uno_FB: 354,221,214,336"
1733330507.956883,feedback_received,"Uno_FB: 353,219,215,336"
1733330507.957199,feedback_received,Nano_Servo5_FB: 401
1733330507.957856,feedback_received,"Nano_Current: 526,532,530,529,531"
1733330508.005881,feedback_received,"Uno_FB: 354,220,215,337"
1733330508.006426,feedback_received,Nano_Servo5_FB: 402
1733330508.0194821,feedback_received,"Nano_Current: 526,533,531,529,531"
1733330508.055326,feedback_received,"Uno_FB: 354,220,215,337"
1733330508.105742,feedback_received,"Uno_FB: 354,220,215,337"
1733330508.1133041,feedback_received,"Uno_FB: 354,220,215,337"
1733330508.113939,feedback_received,Nano_Servo5_FB: 401
1733330508.114707,feedback_received,"Nano_Current: 526,533,530,529,532"
1733330508.1149151,feedback_received,Nano_Servo5_FB: 401
1733330508.115506,feedback_received,"Nano_Current: 526,533,531,529,532"
1733330508.155893,feedback_received,"Uno_FB: 353,219,215,337"
1733330508.205469,feedback_received,"Uno_FB: 354,220,215,337"
1733330508.20663,feedback_received,"Uno_FB: 354,220,215,336"
1733330508.2069938,feedback_received,Nano_Servo5_FB: 401
1733330508.2077298,feedback_received,"Nano_Current: 525,532,531,528,531"
1733330508.255881,feedback_received,"Uno_FB: 353,220,215,336"
1733330508.256415,feedback_received,Nano_Servo5_FB: 402
1733330508.2570932,feedback_received,"Nano_Current: 525,533,532,528,532"
1733330508.305909,feedback_received,"Uno_FB: 354,220,215,337"
1733330508.3069189,feedback_received,"Uno_FB: 354,220,215,336"
1733330508.3072388,feedback_received,Nano_Servo5_FB: 401
1733330508.307895,feedback_received,"Nano_Current: 525,534,531,529,532"
1733330508.334582,command_sent,"<098,035,165,090,120>"
1733330508.3549309,feedback_received,"Uno_FB: 354,220,215,336"
1733330508.355407,feedback_received,Nano_Servo5_FB: 402
1733330508.355955,feedback_received,"Nano_Current: 525,532,532,529,531"
1733330508.4062421,feedback_received,"Uno_FB: 354,219,215,336"
1733330508.407281,feedback_received,"Uno_FB: 354,219,215,336"
1733330508.4075892,feedback_received,Nano_Servo5_FB: 401
1733330508.408257,feedback_received,"Nano_Current: 525,533,531,529,533"
1733330508.456002,feedback_received,"Uno_FB: 354,220,217,336"
1733330508.456554,feedback_received,Nano_Servo5_FB: 402
1733330508.457252,feedback_received,"Nano_Current: 525,532,534,529,531"
1733330508.505822,feedback_received,"Uno_FB: 354,220,214,337"
1733330508.506901,feedback_received,"Uno_FB: 354,220,213,337"
1733330508.507238,feedback_received,Nano_Servo5_FB: 401
1733330508.507921,feedback_received,"Nano_Current: 525,533,532,529,532"
1733330508.556046,feedback_received,"Uno_FB: 354,220,211,337"
1733330508.556624,feedback_received,Nano_Servo5_FB: 402
1733330508.557291,feedback_received,"Nano_Current: 525,533,532,529,532"
1733330508.605688,feedback_received,"Uno_FB: 353,220,212,336"
1733330508.6069472,feedback_received,"Uno_FB: 354,220,211,337"
1733330508.607265,feedback_received,Nano_Servo5_FB: 402
1733330508.6079192,feedback_received,"Nano_Current: 525,533,533,530,532"
1733330508.655818,feedback_received,"Uno_FB: 354,220,211,336"
1733330508.656362,feedback_received,Nano_Servo5_FB: 401
1733330508.657044,feedback_received,"Nano_Current: 526,533,531,530,532"
1733330508.706561,feedback_received,"Uno_FB: 354,219,211,336"
1733330508.7094479,feedback_received,"Uno_FB: 354,220,211,336"
1733330508.7098129,feedback_received,Nano_Servo5_FB: 402
1733330508.7105439,feedback_received,"Nano_Current: 526,533,532,530,532"
1733330508.756036,feedback_received,"Uno_FB: 354,220,211,337"
1733330508.756552,feedback_received,Nano_Servo5_FB: 402
1733330508.7572238,feedback_received,"Nano_Current: 525,533,532,529,532"
1733330508.8056262,feedback_received,"Uno_FB: 354,219,210,336"
1733330508.806157,feedback_received,Nano_Servo5_FB: 402
1733330508.8068469,feedback_received,"Nano_Current: 525,534,531,530,532"
1733330508.855826,feedback_received,"Uno_FB: 353,220,211,337"
1733330508.8568902,feedback_received,"Uno_FB: 353,220,211,337"
1733330508.857213,feedback_received,Nano_Servo5_FB: 402
1733330508.857876,feedback_received,"Nano_Current: 525,533,532,529,531"
1733330508.9066281,feedback_received,"Uno_FB: 354,220,211,337"
1733330508.907202,feedback_received,Nano_Servo5_FB: 402
1733330508.907955,feedback_received,"Nano_Current: 526,533,532,530,532"
1733330508.95557,feedback_received,"Uno_FB: 354,219,211,336"
1733330508.9566169,feedback_received,"Uno_FB: 354,220,211,336"
1733330508.956934,feedback_received,Nano_Servo5_FB: 401
1733330508.957597,feedback_received,"Nano_Current: 526,534,533,529,532"
1733330509.00678,feedback_received,"Uno_FB: 354,219,210,336"
1733330509.007319,feedback_received,Nano_Servo5_FB: 402
1733330509.007952,feedback_received,"Nano_Current: 525,533,531,530,532"
1733330509.056103,feedback_received,"Uno_FB: 354,219,211,336"
1733330509.05716,feedback_received,"Uno_FB: 354,219,211,336"
1733330509.057486,feedback_received,Nano_Servo5_FB: 401
1733330509.058147,feedback_received,"Nano_Current: 525,532,532,529,533"
1733330509.106553,feedback_received,"Uno_FB: 354,219,211,337"
1733330509.1070871,feedback_received,Nano_Servo5_FB: 402
1733330509.1076632,feedback_received,"Nano_Current: 525,533,531,530,532"
1733330509.156163,feedback_received,"Uno_FB: 354,219,210,336"
1733330509.15721,feedback_received,"Uno_FB: 354,219,211,336"
1733330509.1575522,feedback_received,Nano_Servo5_FB: 401
1733330509.158242,feedback_received,"Nano_Current: 526,534,530,529,532"
1733330509.2059798,feedback_received,"Uno_FB: 354,219,210,336"
1733330509.206433,feedback_received,Nano_Servo5_FB: 402
1733330509.206987,feedback_received,"Nano_Current: 525,532,532,529,532"
1733330509.233736,command_sent,"<098,035,164,090,120>"
1733330509.255405,feedback_received,"Uno_FB: 354,219,211,337"
1733330509.256299,feedback_received,"Uno_FB: 354,219,210,337"
1733330509.256634,feedback_received,Nano_Servo5_FB: 402
1733330509.257246,feedback_received,"Nano_Current: 526,533,532,529,531"
1733330509.2774599,command_sent,"<098,035,163,090,120>"
1733330509.2942111,command_sent,"<098,035,162,090,120>"
1733330509.3124511,feedback_received,"Uno_FB: 354,219,211,337"
1733330509.313039,feedback_received,Nano_Servo5_FB: 402
1733330509.313644,feedback_received,"Nano_Current: 526,533,532,529,532"
1733330509.330436,command_sent,"<098,035,160,090,120>"
1733330509.349822,command_sent,"<098,035,158,090,120>"
1733330509.3662689,feedback_received,"Uno_FB: 354,219,210,336"
1733330509.3672168,feedback_received,"Uno_FB: 354,219,211,337"
1733330509.3675,feedback_received,Nano_Servo5_FB: 401
1733330509.368024,feedback_received,"Nano_Current: 526,533,532,530,533"
1733330509.382821,command_sent,"<098,035,157,090,120>"
1733330509.3991308,command_sent,"<098,035,156,090,120>"
1733330509.4151108,command_sent,"<098,035,155,090,120>"
1733330509.4164412,feedback_received,"Uno_FB: 354,219,212,337"
1733330509.4167628,feedback_received,Nano_Servo5_FB: 402
1733330509.417347,feedback_received,"Nano_Current: 526,532,535,530,533"
1733330509.444733,command_sent,"<098,035,153,090,120>"
1733330509.462162,feedback_received,"Uno_FB: 354,219,214,337"
1733330509.463052,feedback_received,"Uno_FB: 354,219,216,337"
1733330509.463354,feedback_received,Nano_Servo5_FB: 402
1733330509.463866,feedback_received,"Nano_Current: 526,532,533,529,532"
1733330509.478028,command_sent,"<098,035,149,090,120>"
1733330509.4955158,command_sent,"<098,035,148,090,120>"
1733330509.509284,command_sent,"<098,035,145,090,120>"
1733330509.511363,feedback_received,"Uno_FB: 355,220,224,337"
1733330509.511675,feedback_received,Nano_Servo5_FB: 402
1733330509.520287,feedback_received,"Nano_Current: 527,534,539,529,532"
1733330509.5518909,command_sent,"<098,035,144,090,120>"
1733330509.568783,command_sent,"<098,035,143,090,120>"
1733330509.585752,feedback_received,"Uno_FB: 354,220,226,337"
1733330509.5866492,feedback_received,"Uno_FB: 354,220,236,337"
1733330509.58698,feedback_received,Nano_Servo5_FB: 402
1733330509.5875509,feedback_received,"Nano_Current: 525,533,542,530,531"
1733330509.6078131,command_sent,"<098,035,142,090,120>"
1733330509.6247869,feedback_received,"Uno_FB: 354,219,240,337"
1733330509.625342,feedback_received,Nano_Servo5_FB: 402
1733330509.6259031,feedback_received,"Nano_Current: 525,532,546,529,533"
1733330509.643831,command_sent,"<098,035,141,090,120>"
1733330509.667135,feedback_received,"Uno_FB: 354,220,251,337"
1733330509.6680992,feedback_received,"Uno_FB: 354,220,251,337"
1733330509.668395,feedback_received,Nano_Servo5_FB: 402
1733330509.668902,feedback_received,"Nano_Current: 525,533,546,529,531"
1733330509.683744,command_sent,"<098,035,139,090,120>"
1733330509.699061,command_sent,"<098,035,138,090,120>"
1733330509.714918,command_sent,"<098,035,135,090,120>"
1733330509.731765,feedback_received,"Uno_FB: 355,219,251,337"
1733330509.7323148,feedback_received,Nano_Servo5_FB: 402
1733330509.732909,feedback_received,"Nano_Current: 525,533,538,530,533"
1733330509.747512,command_sent,"<098,035,134,090,120>"
1733330509.767732,feedback_received,"Uno_FB: 354,220,249,337"
1733330509.77038,feedback_received,"Uno_FB: 355,219,254,337"
1733330509.784276,command_sent,"<098,035,132,090,120>"
1733330509.806838,command_sent,"<098,035,130,090,120>"
1733330509.825862,command_sent,"<098,035,128,090,120>"
1733330509.8490398,command_sent,"<098,035,125,090,120>"
1733330509.871198,command_sent,"<098,035,124,090,120>"
1733330509.873079,feedback_received,"Uno_FB: 355,220,270,337"
1733330509.8743029,feedback_received,"Uno_FB: 355,220,274,338"
1733330509.8763509,feedback_received,"Uno_FB: 355,220,276,338"
1733330509.8769531,feedback_received,Nano_Servo5_FB: 402
1733330509.87759,feedback_received,"Nano_Current: 526,533,538,530,531"
1733330509.877768,feedback_received,Nano_Servo5_FB: 403
1733330509.878309,feedback_received,"Nano_Current: 525,533,551,529,533"
1733330509.878474,feedback_received,Nano_Servo5_FB: 402
1733330509.8789928,feedback_received,"Nano_Current: 525,533,553,530,532"
1733330509.933258,command_sent,"<098,035,122,090,120>"
1733330509.9540129,feedback_received,"Uno_FB: 354,220,282,338"
1733330509.955033,feedback_received,"Uno_FB: 354,220,288,338"
1733330509.9553869,feedback_received,Nano_Servo5_FB: 403
1733330509.956019,feedback_received,"Nano_Current: 525,533,556,529,532"
1733330509.979372,command_sent,"<098,035,120,090,120>"
1733330510.000145,command_sent,"<098,035,118,090,120>"
1733330510.021067,command_sent,"<098,035,117,090,120>"
1733330510.022818,feedback_received,"Uno_FB: 354,220,285,337"
1733330510.023713,feedback_received,"Uno_FB: 355,219,288,337"
1733330510.024019,feedback_received,Nano_Servo5_FB: 402
1733330510.024619,feedback_received,"Nano_Current: 525,532,549,530,532"
1733330510.05824,command_sent,"<098,035,116,090,120>"
1733330510.07869,command_sent,"<098,035,113,090,120>"
1733330510.0994298,command_sent,"<098,035,111,090,120>"
1733330510.120096,feedback_received,"Uno_FB: 354,219,294,337"
1733330510.121116,feedback_received,"Uno_FB: 355,220,304,337"
1733330510.121897,feedback_received,"Uno_FB: 354,219,301,337"
1733330510.1222138,feedback_received,Nano_Servo5_FB: 402
1733330510.122815,feedback_received,"Nano_Current: 526,532,544,529,532"
1733330510.1230059,feedback_received,Nano_Servo5_FB: 403
1733330510.123521,feedback_received,"Nano_Current: 526,532,550,529,533"
1733330510.143612,command_sent,"<098,035,110,090,120>"
1733330510.168115,command_sent,"<098,035,107,090,120>"
1733330510.190078,feedback_received,"Uno_FB: 354,219,311,337"
1733330510.1911712,feedback_received,"Uno_FB: 355,220,315,338"
1733330510.1915588,feedback_received,Nano_Servo5_FB: 402
1733330510.192139,feedback_received,"Nano_Current: 525,533,545,529,532"
1733330510.192311,feedback_received,Nano_Servo5_FB: 403
1733330510.1928241,feedback_received,"Nano_Current: 526,532,549,529,532"
1733330510.211321,command_sent,"<098,035,106,090,120>"
1733330510.228554,command_sent,"<098,035,103,090,120>"
1733330510.245342,command_sent,"<098,035,102,090,120>"
1733330510.2484128,feedback_received,"Uno_FB: 354,219,310,337"
1733330510.249598,feedback_received,"Uno_FB: 355,220,327,338"
1733330510.250078,feedback_received,Nano_Servo5_FB: 402
1733330510.250709,feedback_received,"Nano_Current: 525,533,549,529,532"
1733330510.29318,command_sent,"<098,035,100,090,120>"
1733330510.313607,command_sent,"<098,035,095,090,120>"
1733330510.331337,command_sent,"<098,035,093,090,120>"
1733330510.332897,feedback_received,"Uno_FB: 355,220,332,337"
1733330510.333761,feedback_received,"Uno_FB: 355,219,334,338"
1733330510.33405,feedback_received,Nano_Servo5_FB: 402
1733330510.334634,feedback_received,"Nano_Current: 526,532,552,530,531"
1733330510.334789,feedback_received,Nano_Servo5_FB: 402
1733330510.33535,feedback_received,"Nano_Current: 525,533,547,529,531"
1733330510.3649092,command_sent,"<098,035,091,090,120>"
1733330510.382624,command_sent,"<098,035,087,090,120>"
1733330510.398619,command_sent,"<098,035,086,090,120>"
1733330510.4002209,feedback_received,"Uno_FB: 354,219,336,337"
1733330510.401048,feedback_received,"Uno_FB: 354,220,350,338"
1733330510.401403,feedback_received,Nano_Servo5_FB: 403
1733330510.40202,feedback_received,"Nano_Current: 525,532,555,529,532"
1733330510.430791,command_sent,"<098,035,084,090,120>"
1733330510.448952,command_sent,"<098,035,081,090,120>"
1733330510.4642959,command_sent,"<098,035,080,090,120>"
1733330510.4812732,feedback_received,"Uno_FB: 355,220,363,338"
1733330510.4823291,feedback_received,"Uno_FB: 355,220,360,338"
1733330510.482659,feedback_received,Nano_Servo5_FB: 403
1733330510.4832199,feedback_received,"Nano_Current: 525,532,559,530,534"
1733330510.498952,command_sent,"<098,035,079,090,120>"
1733330510.499785,command_sent,"<098,035,078,090,120>"
1733330510.516526,command_sent,"<098,035,077,090,120>"
1733330510.531714,command_sent,"<098,035,075,090,120>"
1733330510.548952,feedback_received,"Uno_FB: 354,219,375,338"
1733330510.549881,feedback_received,"Uno_FB: 354,220,384,338"
1733330510.5502138,feedback_received,Nano_Servo5_FB: 403
1733330510.550791,feedback_received,"Nano_Current: 525,533,562,530,533"
1733330510.550966,feedback_received,Nano_Servo5_FB: 403
1733330510.551455,feedback_received,"Nano_Current: 526,533,556,529,532"
1733330510.569675,command_sent,"<098,035,074,090,120>"
1733330510.5704288,command_sent,"<098,035,073,090,120>"
1733330510.587011,command_sent,"<098,035,072,090,120>"
1733330510.603803,command_sent,"<098,035,071,090,120>"
1733330510.605303,feedback_received,"Uno_FB: 354,220,384,337"
1733330510.606028,feedback_received,"Uno_FB: 354,219,386,337"
1733330510.6062698,feedback_received,Nano_Servo5_FB: 402
1733330510.606837,feedback_received,"Nano_Current: 525,532,551,530,532"
1733330510.634007,command_sent,"<098,035,068,090,120>"
1733330510.651492,command_sent,"<098,035,066,090,120>"
1733330510.667557,command_sent,"<098,035,065,090,120>"
1733330510.6688871,feedback_received,"Uno_FB: 354,219,389,337"
1733330510.669677,feedback_received,"Uno_FB: 354,219,393,338"
1733330510.66996,feedback_received,Nano_Servo5_FB: 402
1733330510.670515,feedback_received,"Nano_Current: 525,533,550,529,533"
1733330510.697553,command_sent,"<098,035,064,090,120>"
1733330510.715262,command_sent,"<098,035,061,090,120>"
1733330510.7318962,feedback_received,"Uno_FB: 354,219,400,337"
1733330510.732919,feedback_received,"Uno_FB: 355,220,408,338"
1733330510.733301,feedback_received,Nano_Servo5_FB: 402
1733330510.733969,feedback_received,"Nano_Current: 526,533,549,529,532"
1733330510.749575,command_sent,"<098,035,060,090,120>"
1733330510.7670121,feedback_received,"Uno_FB: 354,220,414,337"
1733330510.767475,feedback_received,Nano_Servo5_FB: 402
1733330510.768023,feedback_received,"Nano_Current: 526,532,547,530,533"
1733330510.805151,feedback_received,"Uno_FB: 354,220,418,337"
1733330510.805624,feedback_received,Nano_Servo5_FB: 403
1733330510.813767,feedback_received,"Nano_Current: 526,533,546,529,532"
1733330510.8309069,command_sent,"<098,035,059,090,120>"
1733330510.856274,feedback_received,"Uno_FB: 354,219,420,337"
1733330510.871226,command_sent,"<098,035,058,090,120>"
1733330510.888926,command_sent,"<098,035,057,090,120>"
1733330510.906263,feedback_received,"Uno_FB: 354,219,420,337"
1733330510.90707,feedback_received,"Uno_FB: 354,219,422,337"
1733330510.9073348,feedback_received,Nano_Servo5_FB: 402
1733330510.907965,feedback_received,"Nano_Current: 525,532,541,529,533"
1733330510.925149,command_sent,"<098,035,054,090,120>"
1733330510.9405582,command_sent,"<098,035,052,090,120>"
1733330510.956618,command_sent,"<098,035,051,090,120>"
1733330510.971752,command_sent,"<098,035,050,090,120>"
1733330510.973224,feedback_received,"Uno_FB: 354,219,427,337"
1733330510.974048,feedback_received,"Uno_FB: 353,219,430,337"
1733330510.9743118,feedback_received,Nano_Servo5_FB: 402
1733330510.974862,feedback_received,"Nano_Current: 525,532,537,530,533"
1733330510.975023,feedback_received,Nano_Servo5_FB: 402
1733330510.9755352,feedback_received,"Nano_Current: 526,533,537,529,532"
1733330511.004626,command_sent,"<098,035,047,090,120>"
1733330511.021358,feedback_received,"Uno_FB: 354,219,436,337"
1733330511.021879,feedback_received,Nano_Servo5_FB: 402
1733330511.022432,feedback_received,"Nano_Current: 524,533,544,531,532"
1733330511.038957,command_sent,"<098,035,046,090,120>"
1733330511.055289,command_sent,"<098,035,045,090,120>"
1733330511.0725691,feedback_received,"Uno_FB: 354,219,448,337"
1733330511.073503,feedback_received,"Uno_FB: 355,219,448,337"
1733330511.073782,feedback_received,Nano_Servo5_FB: 402
1733330511.074303,feedback_received,"Nano_Current: 526,533,544,530,531"
1733330511.089215,command_sent,"<098,035,044,090,120>"
1733330511.106276,command_sent,"<098,035,043,090,120>"
1733330511.122955,feedback_received,"Uno_FB: 355,219,453,338"
1733330511.123455,feedback_received,Nano_Servo5_FB: 402
1733330511.124052,feedback_received,"Nano_Current: 526,533,548,529,532"
1733330511.139859,command_sent,"<098,035,042,090,120>"
1733330511.1559649,feedback_received,"Uno_FB: 354,219,457,337"
1733330511.166141,command_sent,"<098,035,040,090,120>"
1733330511.185596,command_sent,"<098,035,039,090,120>"
1733330511.215435,feedback_received,"Uno_FB: 354,220,456,337"
1733330511.2163992,feedback_received,"Uno_FB: 354,219,459,337"
1733330511.216684,feedback_received,Nano_Servo5_FB: 402
1733330511.217215,feedback_received,"Nano_Current: 525,533,541,529,532"
1733330511.217364,feedback_received,Nano_Servo5_FB: 402
1733330511.228818,feedback_received,"Nano_Current: 526,533,538,530,532"
1733330511.244538,command_sent,"<098,035,037,090,120>"
1733330511.261079,feedback_received,"Uno_FB: 353,219,460,337"
1733330511.276342,feedback_received,Nano_Servo5_FB: 401
1733330511.2771149,feedback_received,"Nano_Current: 525,532,536,529,532"
1733330511.294431,command_sent,"<098,035,036,090,120>"
1733330511.3111758,feedback_received,"Uno_FB: 354,218,466,337"
1733330511.312056,feedback_received,"Uno_FB: 354,218,470,337"
1733330511.320406,command_sent,"<098,035,035,090,120>"
1733330511.344905,command_sent,"<098,035,033,090,120>"
1733330511.361206,feedback_received,"Uno_FB: 354,218,473,337"
1733330511.361723,feedback_received,Nano_Servo5_FB: 402
1733330511.36228,feedback_received,"Nano_Current: 525,533,536,529,533"
1733330511.380386,command_sent,"<098,035,032,090,120>"
1733330511.403612,command_sent,"<098,035,031,090,120>"
1733330511.419463,feedback_received,"Uno_FB: 354,217,477,337"
1733330511.420345,feedback_received,"Uno_FB: 354,218,479,337"
1733330511.420628,feedback_received,Nano_Servo5_FB: 401
1733330511.421168,feedback_received,"Nano_Current: 525,532,538,529,532"
1733330511.421314,feedback_received,Nano_Servo5_FB: 402
1733330511.4365308,feedback_received,"Nano_Current: 527,533,538,529,533"
1733330511.454585,command_sent,"<098,035,030,090,120>"
1733330511.470918,feedback_received,"Uno_FB: 354,218,482,337"
1733330511.4838998,feedback_received,Nano_Servo5_FB: 401
1733330511.484679,feedback_received,"Nano_Current: 525,532,536,529,533"
1733330511.5055602,feedback_received,"Uno_FB: 354,218,487,337"
1733330511.555839,feedback_received,"Uno_FB: 354,218,487,337"
1733330511.556971,feedback_received,"Uno_FB: 354,218,488,336"
1733330511.557339,feedback_received,Nano_Servo5_FB: 402
1733330511.558033,feedback_received,"Nano_Current: 525,533,536,529,532"
1733330511.606244,feedback_received,"Uno_FB: 354,217,490,337"
1733330511.606739,feedback_received,Nano_Servo5_FB: 401
1733330511.6072772,feedback_received,"Nano_Current: 525,532,534,529,531"
1733330511.65538,feedback_received,"Uno_FB: 354,217,490,336"
1733330511.656497,feedback_received,"Uno_FB: 354,217,492,337"
1733330511.656864,feedback_received,Nano_Servo5_FB: 401
1733330511.6575181,feedback_received,"Nano_Current: 525,532,532,528,532"
1733330511.706437,feedback_received,"Uno_FB: 354,217,493,336"
1733330511.7070138,feedback_received,Nano_Servo5_FB: 401
1733330511.70772,feedback_received,"Nano_Current: 525,531,532,529,531"
1733330511.755239,feedback_received,"Uno_FB: 354,217,493,337"
1733330511.756341,feedback_received,"Uno_FB: 353,217,494,337"
1733330511.756711,feedback_received,Nano_Servo5_FB: 401
1733330511.757392,feedback_received,"Nano_Current: 526,532,533,529,533"
1733330511.805405,feedback_received,"Uno_FB: 354,217,495,336"
1733330511.806011,feedback_received,Nano_Servo5_FB: 401
1733330511.8067358,feedback_received,"Nano_Current: 525,533,532,530,532"
1733330511.8556328,feedback_received,"Uno_FB: 353,217,494,336"
1733330511.8567061,feedback_received,"Uno_FB: 354,217,494,337"
1733330511.857056,feedback_received,Nano_Servo5_FB: 401
1733330511.85774,feedback_received,"Nano_Current: 526,533,533,530,531"
1733330511.905386,feedback_received,"Uno_FB: 354,217,494,337"
1733330511.90595,feedback_received,Nano_Servo5_FB: 401
1733330511.9065971,feedback_received,"Nano_Current: 525,532,532,530,532"
1733330511.956352,feedback_received,"Uno_FB: 353,217,494,336"
1733330511.957484,feedback_received,"Uno_FB: 354,217,494,337"
1733330511.957846,feedback_received,Nano_Servo5_FB: 401
1733330511.958546,feedback_received,"Nano_Current: 526,532,532,528,533"
1733330512.005418,feedback_received,"Uno_FB: 354,217,494,336"
1733330512.00603,feedback_received,Nano_Servo5_FB: 401
1733330512.006757,feedback_received,"Nano_Current: 525,532,531,529,533"
1733330512.056384,feedback_received,"Uno_FB: 354,217,494,337"
1733330512.056907,feedback_received,Nano_Servo5_FB: 401
1733330512.057618,feedback_received,"Nano_Current: 525,533,531,530,533"
1733330512.10541,feedback_received,"Uno_FB: 353,217,494,336"
1733330512.106497,feedback_received,"Uno_FB: 354,218,494,337"
1733330512.106812,feedback_received,Nano_Servo5_FB: 401
1733330512.107498,feedback_received,"Nano_Current: 525,533,532,529,532"
1733330512.1555882,feedback_received,"Uno_FB: 354,217,494,336"
1733330512.156103,feedback_received,Nano_Servo5_FB: 401
1733330512.15681,feedback_received,"Nano_Current: 525,532,532,529,533"
1733330512.205428,feedback_received,"Uno_FB: 353,217,494,336"
1733330512.206485,feedback_received,"Uno_FB: 354,217,494,337"
1733330512.206795,feedback_received,Nano_Servo5_FB: 401
1733330512.207513,feedback_received,"Nano_Current: 525,533,533,529,532"
