timestamp,event_type,content
1733328800.8062341,feedback_received,"Uno_FB: 341,219,215,340"
1733328800.806465,feedback_received,Nano_Servo5_FB: 402
1733328800.8068302,feedback_received,"Nano_Current: 527,534,531,531,533"
1733328800.855815,feedback_received,"Uno_FB: 342,219,215,339"
1733328800.856243,feedback_received,Nano_Servo5_FB: 402
1733328800.856608,feedback_received,"Nano_Current: 527,534,531,531,533"
1733328800.905306,feedback_received,"Uno_FB: 342,219,215,340"
1733328800.905838,feedback_received,"Uno_FB: 342,219,215,340"
1733328800.906055,feedback_received,Nano_Servo5_FB: 402
1733328800.906409,feedback_received,"Nano_Current: 528,534,532,530,534"
1733328800.955147,feedback_received,"Uno_FB: 341,219,215,339"
1733328800.955561,feedback_received,Nano_Servo5_FB: 402
1733328800.955939,feedback_received,"Nano_Current: 526,533,531,531,532"
1733328801.0053608,feedback_received,"Uno_FB: 342,219,215,339"
1733328801.005929,feedback_received,"Uno_FB: 341,219,215,340"
1733328801.00617,feedback_received,Nano_Servo5_FB: 402
1733328801.006548,feedback_received,"Nano_Current: 527,534,532,530,533"
1733328801.055746,feedback_received,"Uno_FB: 341,219,215,340"
1733328801.056163,feedback_received,Nano_Servo5_FB: 402
1733328801.05654,feedback_received,"Nano_Current: 527,533,532,531,533"
1733328801.105362,feedback_received,"Uno_FB: 342,219,215,340"
1733328801.105927,feedback_received,"Uno_FB: 341,219,215,339"
1733328801.106154,feedback_received,Nano_Servo5_FB: 402
1733328801.106511,feedback_received,"Nano_Current: 527,534,532,531,533"
1733328801.1550632,feedback_received,"Uno_FB: 341,219,215,339"
1733328801.155503,feedback_received,Nano_Servo5_FB: 402
1733328801.1558661,feedback_received,"Nano_Current: 527,534,532,531,532"
1733328801.205387,feedback_received,"Uno_FB: 342,219,215,340"
1733328801.205955,feedback_received,"Uno_FB: 341,219,215,340"
1733328801.206182,feedback_received,Nano_Servo5_FB: 402
1733328801.206549,feedback_received,"Nano_Current: 528,535,531,530,533"
1733328801.255129,feedback_received,"Uno_FB: 341,219,215,340"
1733328801.255571,feedback_received,Nano_Servo5_FB: 402
1733328801.255948,feedback_received,"Nano_Current: 527,534,532,532,533"
1733328801.30544,feedback_received,"Uno_FB: 342,219,215,340"
1733328801.305855,feedback_received,Nano_Servo5_FB: 402
1733328801.3062332,feedback_received,"Nano_Current: 528,535,532,531,533"
1733328801.355107,feedback_received,"Uno_FB: 341,219,215,340"
1733328801.355704,feedback_received,"Uno_FB: 341,219,215,339"
1733328801.355937,feedback_received,Nano_Servo5_FB: 402
1733328801.356298,feedback_received,"Nano_Current: 527,533,531,531,533"
1733328801.4054651,feedback_received,"Uno_FB: 342,219,215,339"
1733328801.4058619,feedback_received,Nano_Servo5_FB: 402
1733328801.406235,feedback_received,"Nano_Current: 528,533,533,532,533"
1733328801.455085,feedback_received,"Uno_FB: 341,218,215,340"
1733328801.455682,feedback_received,"Uno_FB: 342,219,215,339"
1733328801.455914,feedback_received,Nano_Servo5_FB: 402
1733328801.456276,feedback_received,"Nano_Current: 527,533,531,531,533"
1733328801.504936,feedback_received,"Uno_FB: 341,218,215,340"
1733328801.5053499,feedback_received,Nano_Servo5_FB: 402
1733328801.505732,feedback_received,"Nano_Current: 528,533,532,532,533"
1733328801.554444,feedback_received,"Uno_FB: 342,219,215,340"
1733328801.5550232,feedback_received,"Uno_FB: 341,219,215,340"
1733328801.555271,feedback_received,Nano_Servo5_FB: 402
1733328801.555627,feedback_received,"Nano_Current: 528,533,532,531,533"
1733328801.6048331,feedback_received,"Uno_FB: 342,219,215,340"
1733328801.605244,feedback_received,Nano_Servo5_FB: 402
1733328801.605608,feedback_received,"Nano_Current: 528,534,531,531,533"
1733328801.655391,feedback_received,"Uno_FB: 341,219,215,340"
1733328801.655979,feedback_received,"Uno_FB: 341,219,215,339"
1733328801.656221,feedback_received,Nano_Servo5_FB: 402
1733328801.656594,feedback_received,"Nano_Current: 527,533,532,531,531"
1733328801.70498,feedback_received,"Uno_FB: 342,218,215,340"
1733328801.7053912,feedback_received,Nano_Servo5_FB: 402
1733328801.705761,feedback_received,"Nano_Current: 527,534,532,531,533"
1733328801.755101,feedback_received,"Uno_FB: 342,219,215,340"
1733328801.75572,feedback_received,"Uno_FB: 341,219,215,339"
1733328801.7559621,feedback_received,Nano_Servo5_FB: 402
1733328801.756327,feedback_received,"Nano_Current: 527,533,531,531,533"
1733328801.8045208,feedback_received,"Uno_FB: 342,219,215,339"
1733328801.8049269,feedback_received,Nano_Servo5_FB: 402
1733328801.805299,feedback_received,"Nano_Current: 527,533,532,531,533"
1733328801.855093,feedback_received,"Uno_FB: 342,219,215,339"
1733328801.855714,feedback_received,"Uno_FB: 342,219,215,339"
1733328801.855977,feedback_received,Nano_Servo5_FB: 402
1733328801.8578932,feedback_received,"Nano_Current: 527,534,531,532,532"
1733328801.9054668,feedback_received,"Uno_FB: 341,219,215,339"
1733328801.905917,feedback_received,Nano_Servo5_FB: 402
1733328801.906302,feedback_received,"Nano_Current: 527,534,531,530,533"
1733328801.955134,feedback_received,"Uno_FB: 342,218,215,340"
1733328801.955762,feedback_received,"Uno_FB: 341,219,215,340"
1733328801.956007,feedback_received,Nano_Servo5_FB: 402
1733328801.956374,feedback_received,"Nano_Current: 526,533,531,531,534"
1733328802.005135,feedback_received,"Uno_FB: 342,219,215,340"
1733328802.0055912,feedback_received,Nano_Servo5_FB: 402
1733328802.005976,feedback_received,"Nano_Current: 527,534,532,531,533"
1733328802.05527,feedback_received,"Uno_FB: 342,219,215,340"
1733328802.055752,feedback_received,Nano_Servo5_FB: 402
1733328802.0654778,feedback_received,"Nano_Current: 527,533,531,531,532"
1733328802.105618,feedback_received,"Uno_FB: 341,219,215,340"
1733328802.106245,feedback_received,"Uno_FB: 341,218,215,339"
1733328802.11317,feedback_received,Nano_Servo5_FB: 402
1733328802.113743,feedback_received,"Nano_Current: 528,534,532,532,533"
1733328802.156071,feedback_received,"Uno_FB: 342,219,215,340"
1733328802.205081,feedback_received,"Uno_FB: 342,219,215,340"
1733328802.2057118,feedback_received,"Uno_FB: 341,219,215,340"
1733328802.205962,feedback_received,Nano_Servo5_FB: 402
1733328802.206332,feedback_received,"Nano_Current: 527,534,531,530,533"
1733328802.255598,feedback_received,"Uno_FB: 342,218,215,340"
1733328802.2561128,feedback_received,Nano_Servo5_FB: 402
1733328802.2565892,feedback_received,"Nano_Current: 528,532,533,532,533"
1733328802.305696,feedback_received,"Uno_FB: 341,219,215,339"
1733328802.306499,feedback_received,"Uno_FB: 341,219,215,339"
1733328802.306844,feedback_received,Nano_Servo5_FB: 402
1733328802.307334,feedback_received,"Nano_Current: 527,534,531,532,532"
1733328802.307497,feedback_received,Nano_Servo5_FB: 402
1733328802.321084,feedback_received,"Nano_Current: 527,534,533,531,534"
1733328802.3551989,feedback_received,"Uno_FB: 342,219,215,340"
1733328802.404962,feedback_received,"Uno_FB: 342,219,215,339"
1733328802.4057221,feedback_received,"Uno_FB: 342,219,215,339"
1733328802.406042,feedback_received,Nano_Servo5_FB: 402
1733328802.4065459,feedback_received,"Nano_Current: 527,532,532,531,534"
1733328802.455929,feedback_received,"Uno_FB: 342,218,215,339"
1733328802.456491,feedback_received,Nano_Servo5_FB: 402
1733328802.457006,feedback_received,"Nano_Current: 527,533,531,531,533"
1733328802.505821,feedback_received,"Uno_FB: 342,218,215,340"
1733328802.506578,feedback_received,"Uno_FB: 341,219,215,340"
1733328802.506923,feedback_received,Nano_Servo5_FB: 402
1733328802.507421,feedback_received,"Nano_Current: 528,534,532,531,534"
1733328802.556285,feedback_received,"Uno_FB: 342,218,215,339"
1733328802.556833,feedback_received,Nano_Servo5_FB: 402
1733328802.557353,feedback_received,"Nano_Current: 528,533,532,532,534"
1733328802.605036,feedback_received,"Uno_FB: 342,219,215,340"
1733328802.605752,feedback_received,"Uno_FB: 342,219,215,340"
1733328802.606049,feedback_received,Nano_Servo5_FB: 402
1733328802.606507,feedback_received,"Nano_Current: 527,533,531,531,533"
1733328802.654853,feedback_received,"Uno_FB: 341,218,215,339"
1733328802.655411,feedback_received,Nano_Servo5_FB: 402
1733328802.65588,feedback_received,"Nano_Current: 528,534,531,530,533"
1733328802.705784,feedback_received,"Uno_FB: 342,219,215,340"
1733328802.706363,feedback_received,Nano_Servo5_FB: 402
1733328802.70685,feedback_received,"Nano_Current: 527,533,532,531,532"
1733328802.7561998,feedback_received,"Uno_FB: 341,219,215,340"
1733328802.756904,feedback_received,"Uno_FB: 341,219,215,340"
1733328802.757209,feedback_received,Nano_Servo5_FB: 402
1733328802.757656,feedback_received,"Nano_Current: 527,534,531,531,532"
1733328802.805129,feedback_received,"Uno_FB: 341,219,215,339"
1733328802.805662,feedback_received,Nano_Servo5_FB: 402
1733328802.806128,feedback_received,"Nano_Current: 527,533,531,531,534"
1733328802.854775,feedback_received,"Uno_FB: 342,219,215,339"
1733328802.855432,feedback_received,"Uno_FB: 342,218,215,339"
1733328802.855705,feedback_received,Nano_Servo5_FB: 402
1733328802.856118,feedback_received,"Nano_Current: 527,534,531,531,532"
1733328802.90536,feedback_received,"Uno_FB: 341,219,215,339"
1733328802.905924,feedback_received,Nano_Servo5_FB: 402
1733328802.9064052,feedback_received,"Nano_Current: 527,533,532,531,533"
1733328802.955117,feedback_received,"Uno_FB: 342,218,215,340"
1733328802.9558542,feedback_received,"Uno_FB: 341,219,215,339"
1733328802.956165,feedback_received,Nano_Servo5_FB: 402
1733328802.95662,feedback_received,"Nano_Current: 526,533,531,531,532"
1733328803.0051992,feedback_received,"Uno_FB: 342,218,215,339"
1733328803.005725,feedback_received,Nano_Servo5_FB: 402
1733328803.0061991,feedback_received,"Nano_Current: 527,534,531,530,534"
1733328803.055874,feedback_received,"Uno_FB: 342,218,215,339"
1733328803.056583,feedback_received,"Uno_FB: 341,219,215,339"
1733328803.0568619,feedback_received,Nano_Servo5_FB: 402
1733328803.05728,feedback_received,"Nano_Current: 527,533,532,532,532"
1733328803.105771,feedback_received,"Uno_FB: 342,219,215,340"
1733328803.106318,feedback_received,Nano_Servo5_FB: 402
1733328803.1067882,feedback_received,"Nano_Current: 527,534,531,531,533"
1733328803.1550689,feedback_received,"Uno_FB: 342,219,215,340"
1733328803.155658,feedback_received,"Uno_FB: 341,219,215,340"
1733328803.155902,feedback_received,Nano_Servo5_FB: 402
1733328803.156258,feedback_received,"Nano_Current: 527,533,532,531,533"
1733328803.205033,feedback_received,"Uno_FB: 341,218,215,339"
1733328803.205556,feedback_received,Nano_Servo5_FB: 402
1733328803.205911,feedback_received,"Nano_Current: 527,533,532,530,534"
1733328803.254807,feedback_received,"Uno_FB: 341,218,215,339"
1733328803.25552,feedback_received,"Uno_FB: 342,219,215,340"
1733328803.255819,feedback_received,Nano_Servo5_FB: 402
1733328803.256268,feedback_received,"Nano_Current: 527,534,532,531,533"
1733328803.305538,feedback_received,"Uno_FB: 341,218,215,339"
1733328803.306124,feedback_received,Nano_Servo5_FB: 402
1733328803.306612,feedback_received,"Nano_Current: 528,533,532,532,533"
1733328803.355166,feedback_received,"Uno_FB: 341,218,215,340"
1733328803.355882,feedback_received,"Uno_FB: 342,218,215,340"
1733328803.35618,feedback_received,Nano_Servo5_FB: 402
1733328803.356632,feedback_received,"Nano_Current: 528,533,532,531,533"
1733328803.406077,feedback_received,"Uno_FB: 341,219,215,339"
1733328803.4066072,feedback_received,Nano_Servo5_FB: 402
1733328803.407072,feedback_received,"Nano_Current: 527,534,532,531,533"
1733328803.455141,feedback_received,"Uno_FB: 342,219,215,339"
1733328803.4556549,feedback_received,Nano_Servo5_FB: 402
1733328803.456126,feedback_received,"Nano_Current: 528,534,532,531,532"
1733328803.505919,feedback_received,"Uno_FB: 342,219,215,340"
1733328803.506679,feedback_received,"Uno_FB: 341,219,215,340"
1733328803.507007,feedback_received,Nano_Servo5_FB: 403
1733328803.507503,feedback_received,"Nano_Current: 527,534,532,530,534"
1733328803.554698,feedback_received,"Uno_FB: 341,219,215,340"
1733328803.555207,feedback_received,Nano_Servo5_FB: 402
1733328803.55568,feedback_received,"Nano_Current: 528,533,531,531,533"
1733328803.605154,feedback_received,"Uno_FB: 342,218,215,340"
1733328803.6058738,feedback_received,"Uno_FB: 341,219,215,339"
1733328803.6061718,feedback_received,Nano_Servo5_FB: 402
1733328803.6145122,feedback_received,"Nano_Current: 527,534,533,531,533"
1733328803.655096,feedback_received,"Uno_FB: 342,218,215,339"
1733328803.7061849,feedback_received,"Uno_FB: 342,219,215,339"
1733328803.7070022,feedback_received,"Uno_FB: 341,219,215,340"
1733328803.7073438,feedback_received,Nano_Servo5_FB: 402
1733328803.707842,feedback_received,"Nano_Current: 527,535,532,531,534"
1733328803.755199,feedback_received,"Uno_FB: 342,218,215,339"
1733328803.7556741,feedback_received,Nano_Servo5_FB: 402
1733328803.7561998,feedback_received,"Nano_Current: 527,533,532,532,534"
1733328803.80526,feedback_received,"Uno_FB: 341,219,215,340"
1733328803.805957,feedback_received,"Uno_FB: 341,219,215,339"
1733328803.806239,feedback_received,Nano_Servo5_FB: 402
1733328803.806741,feedback_received,"Nano_Current: 527,534,531,531,533"
1733328803.806902,feedback_received,Nano_Servo5_FB: 402
1733328803.822347,feedback_received,"Nano_Current: 528,534,531,532,534"
1733328803.855566,feedback_received,"Uno_FB: 342,219,215,339"
1733328803.9061482,feedback_received,"Uno_FB: 342,219,215,339"
1733328803.9069078,feedback_received,"Uno_FB: 342,218,215,339"
1733328803.907205,feedback_received,Nano_Servo5_FB: 402
1733328803.907736,feedback_received,"Nano_Current: 526,534,532,530,533"
1733328803.955775,feedback_received,"Uno_FB: 342,218,215,339"
1733328803.956259,feedback_received,Nano_Servo5_FB: 402
1733328803.956758,feedback_received,"Nano_Current: 528,534,531,531,533"
1733328804.005182,feedback_received,"Uno_FB: 341,219,215,340"
1733328804.006279,feedback_received,"Uno_FB: 341,218,215,339"
1733328804.006562,feedback_received,Nano_Servo5_FB: 402
1733328804.007027,feedback_received,"Nano_Current: 527,533,531,531,533"
1733328804.055565,feedback_received,"Uno_FB: 342,218,215,340"
1733328804.055947,feedback_received,Nano_Servo5_FB: 402
1733328804.0563352,feedback_received,"Nano_Current: 527,533,533,532,534"
1733328804.1048472,feedback_received,"Uno_FB: 341,219,215,340"
1733328804.105246,feedback_received,Nano_Servo5_FB: 402
1733328804.105618,feedback_received,"Nano_Current: 526,534,532,531,533"
1733328804.15449,feedback_received,"Uno_FB: 342,218,215,339"
1733328804.155173,feedback_received,"Uno_FB: 341,218,215,340"
1733328804.155499,feedback_received,Nano_Servo5_FB: 402
1733328804.1559691,feedback_received,"Nano_Current: 527,534,532,531,534"
1733328804.205201,feedback_received,"Uno_FB: 342,219,215,340"
1733328804.2057002,feedback_received,Nano_Servo5_FB: 402
1733328804.20618,feedback_received,"Nano_Current: 526,534,532,530,532"
1733328804.255218,feedback_received,"Uno_FB: 342,219,216,340"
1733328804.2559628,feedback_received,"Uno_FB: 342,219,215,340"
1733328804.256253,feedback_received,Nano_Servo5_FB: 402
1733328804.256759,feedback_received,"Nano_Current: 527,534,532,531,533"
1733328804.306147,feedback_received,"Uno_FB: 341,219,215,339"
1733328804.306668,feedback_received,Nano_Servo5_FB: 402
1733328804.307199,feedback_received,"Nano_Current: 527,533,532,531,533"
1733328804.355245,feedback_received,"Uno_FB: 342,218,215,340"
1733328804.356003,feedback_received,"Uno_FB: 341,219,215,340"
1733328804.356292,feedback_received,Nano_Servo5_FB: 402
1733328804.356797,feedback_received,"Nano_Current: 528,534,533,531,533"
1733328804.405236,feedback_received,"Uno_FB: 341,219,215,340"
1733328804.4058108,feedback_received,Nano_Servo5_FB: 402
1733328804.4063418,feedback_received,"Nano_Current: 527,533,533,531,532"
1733328804.4552362,feedback_received,"Uno_FB: 342,219,215,340"
1733328804.455997,feedback_received,"Uno_FB: 341,219,215,339"
1733328804.4563022,feedback_received,Nano_Servo5_FB: 402
1733328804.456815,feedback_received,"Nano_Current: 528,534,532,532,534"
1733328804.5053172,feedback_received,"Uno_FB: 341,219,215,339"
1733328804.505874,feedback_received,Nano_Servo5_FB: 402
1733328804.506408,feedback_received,"Nano_Current: 526,532,532,530,532"
1733328804.555223,feedback_received,"Uno_FB: 342,218,214,339"
1733328804.5559459,feedback_received,"Uno_FB: 341,219,215,339"
1733328804.556235,feedback_received,Nano_Servo5_FB: 402
1733328804.556742,feedback_received,"Nano_Current: 527,534,532,531,532"
1733328804.60545,feedback_received,"Uno_FB: 342,218,215,340"
1733328804.6059241,feedback_received,Nano_Servo5_FB: 402
1733328804.606297,feedback_received,"Nano_Current: 526,534,532,531,532"
1733328804.655245,feedback_received,"Uno_FB: 342,218,215,339"
1733328804.6560261,feedback_received,"Uno_FB: 341,219,215,340"
1733328804.656331,feedback_received,Nano_Servo5_FB: 402
1733328804.656846,feedback_received,"Nano_Current: 527,533,532,532,533"
1733328804.706151,feedback_received,"Uno_FB: 342,218,215,339"
1733328804.7066932,feedback_received,Nano_Servo5_FB: 402
1733328804.707221,feedback_received,"Nano_Current: 527,533,531,532,533"
1733328804.755241,feedback_received,"Uno_FB: 341,219,215,339"
1733328804.756015,feedback_received,"Uno_FB: 342,218,215,339"
1733328804.7563179,feedback_received,Nano_Servo5_FB: 402
1733328804.756825,feedback_received,"Nano_Current: 527,533,531,531,533"
1733328804.8058088,feedback_received,"Uno_FB: 341,219,215,340"
1733328804.806368,feedback_received,Nano_Servo5_FB: 402
1733328804.806911,feedback_received,"Nano_Current: 527,533,532,531,533"
1733328804.855936,feedback_received,"Uno_FB: 341,219,215,339"
1733328804.856482,feedback_received,Nano_Servo5_FB: 402
1733328804.8570209,feedback_received,"Nano_Current: 527,532,532,532,533"
1733328804.905192,feedback_received,"Uno_FB: 342,218,215,340"
1733328804.9058769,feedback_received,"Uno_FB: 342,218,215,340"
1733328804.906136,feedback_received,Nano_Servo5_FB: 402
1733328804.907927,feedback_received,"Nano_Current: 527,533,532,530,533"
1733328804.955831,feedback_received,"Uno_FB: 341,218,215,340"
1733328804.956351,feedback_received,Nano_Servo5_FB: 402
1733328804.9568372,feedback_received,"Nano_Current: 527,533,531,531,533"
1733328805.00524,feedback_received,"Uno_FB: 342,219,215,340"
1733328805.005974,feedback_received,"Uno_FB: 341,219,215,340"
1733328805.006248,feedback_received,Nano_Servo5_FB: 402
1733328805.006721,feedback_received,"Nano_Current: 527,534,532,531,532"
1733328805.055258,feedback_received,"Uno_FB: 341,218,215,339"
1733328805.0558138,feedback_received,Nano_Servo5_FB: 402
1733328805.056353,feedback_received,"Nano_Current: 527,534,532,531,533"
1733328805.105542,feedback_received,"Uno_FB: 342,219,215,340"
1733328805.106349,feedback_received,"Uno_FB: 342,219,215,340"
1733328805.1067379,feedback_received,Nano_Servo5_FB: 402
1733328805.115606,feedback_received,"Nano_Current: 526,534,532,532,534"
1733328805.155259,feedback_received,"Uno_FB: 341,218,215,340"
1733328805.1631029,feedback_received,Nano_Servo5_FB: 402
1733328805.163739,feedback_received,"Nano_Current: 527,533,531,531,533"
1733328805.205169,feedback_received,"Uno_FB: 341,218,215,340"
1733328805.205903,feedback_received,"Uno_FB: 341,219,215,339"
1733328805.255264,feedback_received,"Uno_FB: 342,218,215,339"
1733328805.255782,feedback_received,Nano_Servo5_FB: 402
1733328805.256325,feedback_received,"Nano_Current: 527,533,532,531,534"
1733328805.304703,feedback_received,"Uno_FB: 341,219,215,339"
1733328805.3054998,feedback_received,"Uno_FB: 341,219,215,339"
1733328805.305811,feedback_received,Nano_Servo5_FB: 402
1733328805.306324,feedback_received,"Nano_Current: 527,533,532,531,533"
1733328805.356281,feedback_received,"Uno_FB: 342,218,215,339"
1733328805.356813,feedback_received,Nano_Servo5_FB: 402
1733328805.357343,feedback_received,"Nano_Current: 527,533,532,531,534"
1733328805.357513,feedback_received,Nano_Servo5_FB: 402
1733328805.371152,feedback_received,"Nano_Current: 527,533,531,530,532"
1733328805.40486,feedback_received,"Uno_FB: 341,219,215,339"
1733328805.4070249,feedback_received,"Uno_FB: 341,219,215,339"
1733328805.4552221,feedback_received,"Uno_FB: 342,218,215,340"
1733328805.455762,feedback_received,Nano_Servo5_FB: 402
1733328805.456309,feedback_received,"Nano_Current: 528,534,533,531,533"
1733328805.505724,feedback_received,"Uno_FB: 341,219,215,339"
1733328805.5095198,feedback_received,"Uno_FB: 342,219,215,340"
1733328805.509929,feedback_received,Nano_Servo5_FB: 402
1733328805.510498,feedback_received,"Nano_Current: 527,534,532,530,532"
1733328805.555239,feedback_received,"Uno_FB: 341,219,215,339"
1733328805.5558028,feedback_received,Nano_Servo5_FB: 402
1733328805.55635,feedback_received,"Nano_Current: 528,534,532,532,533"
1733328805.605859,feedback_received,"Uno_FB: 341,219,215,339"
1733328805.606415,feedback_received,Nano_Servo5_FB: 402
1733328805.6070242,feedback_received,"Nano_Current: 526,532,532,532,534"
1733328805.655945,feedback_received,"Uno_FB: 341,219,215,340"
1733328805.656747,feedback_received,"Uno_FB: 342,219,215,339"
1733328805.657065,feedback_received,Nano_Servo5_FB: 402
1733328805.657595,feedback_received,"Nano_Current: 528,534,531,532,533"
1733328805.7055979,feedback_received,"Uno_FB: 341,218,215,339"
1733328805.706131,feedback_received,Nano_Servo5_FB: 402
1733328805.7066822,feedback_received,"Nano_Current: 527,534,532,531,532"
1733328805.755222,feedback_received,"Uno_FB: 342,218,215,340"
1733328805.756028,feedback_received,"Uno_FB: 342,219,215,339"
1733328805.756338,feedback_received,Nano_Servo5_FB: 402
1733328805.756852,feedback_received,"Nano_Current: 527,533,532,532,532"
1733328805.806585,feedback_received,"Uno_FB: 341,218,215,339"
1733328805.807148,feedback_received,Nano_Servo5_FB: 402
1733328805.807691,feedback_received,"Nano_Current: 527,533,532,531,532"
1733328805.8559082,feedback_received,"Uno_FB: 342,219,215,340"
1733328805.856728,feedback_received,"Uno_FB: 342,219,215,339"
1733328805.8570611,feedback_received,Nano_Servo5_FB: 402
1733328805.8576021,feedback_received,"Nano_Current: 527,534,532,531,533"
1733328805.905628,feedback_received,"Uno_FB: 342,218,215,340"
